,0
26003,403.0
26004,372.0
26005,94.0
26006,353.0
26007,184.0
26008,381.0
26009,789.0
26010,725.0
26011,583.0
26012,797.0
26013,759.0
26014,546.0
26015,942.0
26016,960.0
26017,948.0
26018,806.0
26019,906.0
26020,439.0
26021,543.0
26022,334.0
26023,245.0
26024,520.0
26025,901.0
26026,883.0
26027,513.0
26028,572.0
26029,160.0
26030,670.0
26031,981.0
26032,793.0
26033,923.0
26034,377.0
26035,928.0
26036,331.0
26037,609.0
26038,875.0
26039,210.0
26040,805.0
26041,583.0
26042,670.0
26043,786.0
26044,391.0
26045,927.0
26046,129.0
26047,552.0
26048,738.0
26049,755.0
26050,847.0
26051,830.0
26052,21.0
26053,435.0
26054,546.0
26055,505.0
26056,591.0
26057,826.0
26058,872.0
26059,155.0
26060,95.0
26061,529.0
26062,381.0
26063,384.0
26064,933.0
26065,61.0
26066,897.0
26067,697.0
26068,479.0
26069,86.0
26070,281.0
26071,479.0
26072,13.0
26073,530.0
26074,689.0
26075,271.0
26076,16.0
26077,274.0
26078,193.0
26079,859.0
26080,261.0
26081,859.0
26082,205.0
26083,908.0
26084,332.0
26085,281.0
26086,177.0
26087,791.0
26088,363.0
26089,440.0
26090,581.0
26091,37.0
26092,979.0
26093,120.0
26094,966.0
26095,777.0
26096,799.0
26097,614.0
26098,476.0
26099,202.0
26100,713.0
26101,10.0
26102,506.0
26103,552.0
26104,439.0
26105,908.0
26106,96.0
26107,178.0
26108,34.0
26109,2.0
26110,743.0
26111,188.0
26112,134.0
26113,829.0
26114,179.0
26115,418.0
26116,478.0
26117,744.0
26118,6.0
26119,623.0
26120,445.0
26121,587.0
26122,347.0
26123,871.0
26124,503.0
26125,99.0
26126,838.0
26127,649.0
26128,131.0
26129,262.0
26130,768.0
26131,774.0
26132,908.0
26133,282.0
26134,397.0
26135,704.0
26136,663.0
26137,871.0
26138,114.0
26139,715.0
26140,155.0
26141,921.0
26142,794.0
26143,430.0
26144,51.0
26145,246.0
26146,7.0
26147,220.0
26148,730.0
26149,990.0
26150,633.0
26151,876.0
26152,534.0
26153,389.0
26154,310.0
26155,201.0
26156,802.0
26157,14.0
26158,987.0
26159,471.0
26160,536.0
26161,70.0
26162,212.0
26163,818.0
26164,487.0
26165,814.0
26166,291.0
26167,961.0
26168,23.0
26169,377.0
26170,967.0
26171,158.0
26172,945.0
26173,802.0
26174,828.0
26175,796.0
26176,180.0
26177,664.0
26178,717.0
26179,789.0
26180,836.0
26181,575.0
26182,152.0
26183,684.0
26184,980.0
26185,46.0
26186,325.0
26187,714.0
26188,70.0
26189,808.0
26190,920.0
26191,642.0
26192,322.0
26193,67.0
26194,278.0
26195,819.0
26196,850.0
26197,804.0
26198,404.0
26199,386.0
26200,90.0
26201,70.0
26202,595.0
26203,971.0
26204,583.0
26205,628.0
26206,587.0
26207,6.0
26208,573.0
26209,403.0
26210,891.0
26211,33.0
26212,486.0
26213,776.0
26214,440.0
26215,705.0
26216,543.0
26217,705.0
26218,428.0
26219,305.0
26220,650.0
26221,419.0
26222,845.0
26223,497.0
26224,165.0
26225,358.0
26226,689.0
26227,9.0
26228,695.0
26229,942.0
26230,604.0
26231,843.0
26232,878.0
26233,913.0
26234,345.0
26235,494.0
26236,323.0
26237,440.0
26238,657.0
26239,687.0
26240,369.0
26241,301.0
26242,138.0
26243,381.0
26244,655.0
26245,454.0
26246,289.0
26247,518.0
26248,159.0
26249,949.0
26250,94.0
26251,266.0
26252,544.0
26253,209.0
26254,24.0
26255,883.0
26256,470.0
26257,320.0
26258,985.0
26259,432.0
26260,986.0
26261,555.0
26262,798.0
26263,750.0
26264,333.0
26265,659.0
26266,876.0
26267,491.0
26268,450.0
26269,900.0
26270,62.0
26271,24.0
26272,469.0
26273,460.0
26274,65.0
26275,881.0
26276,564.0
26277,854.0
26278,946.0
26279,917.0
26280,900.0
26281,999.0
26282,484.0
26283,352.0
26284,300.0
26285,523.0
26286,158.0
26287,31.0
26288,990.0
26289,933.0
26290,362.0
26291,52.0
26292,736.0
26293,495.0
26294,13.0
26295,281.0
26296,294.0
26297,983.0
26298,490.0
26299,78.0
26300,707.0
26301,325.0
26302,519.0
26303,594.0
26304,104.0
26305,494.0
26306,238.0
26307,286.0
26308,511.0
26309,435.0
26310,321.0
26311,508.0
26312,20.0
26313,113.0
26314,408.0
26315,679.0
26316,582.0
26317,526.0
26318,802.0
26319,27.0
26320,357.0
26321,574.0
26322,161.0
26323,366.0
26324,346.0
26325,659.0
26326,935.0
26327,531.0
26328,978.0
26329,815.0
26330,520.0
26331,305.0
26332,627.0
26333,317.0
26334,435.0
26335,299.0
26336,731.0
26337,410.0
26338,632.0
26339,208.0
26340,326.0
26341,796.0
26342,865.0
26343,305.0
26344,322.0
26345,904.0
26346,363.0
26347,551.0
26348,749.0
26349,852.0
26350,919.0
26351,575.0
26352,391.0
26353,192.0
26354,884.0
26355,278.0
26356,251.0
26357,161.0
26358,79.0
26359,756.0
26360,899.0
26361,675.0
26362,701.0
26363,697.0
26364,723.0
26365,326.0
26366,160.0
26367,509.0
26368,797.0
26369,74.0
26370,168.0
26371,257.0
26372,435.0
26373,382.0
26374,71.0
26375,997.0
26376,648.0
26377,588.0
26378,937.0
26379,203.0
26380,597.0
26381,265.0
26382,98.0
26383,587.0
26384,692.0
26385,202.0
26386,588.0
26387,171.0
26388,841.0
26389,785.0
26390,29.0
26391,109.0
26392,346.0
26393,344.0
26394,167.0
26395,428.0
26396,697.0
26397,881.0
26398,512.0
26399,831.0
26400,95.0
26401,717.0
26402,129.0
26403,552.0
26404,691.0
26405,744.0
26406,606.0
26407,288.0
26408,182.0
26409,204.0
26410,937.0
26411,40.0
26412,976.0
26413,136.0
26414,825.0
26415,691.0
26416,452.0
26417,836.0
26418,867.0
26419,779.0
26420,969.0
26421,137.0
26422,114.0
26423,588.0
26424,619.0
26425,962.0
26426,598.0
26427,554.0
26428,226.0
26429,658.0
26430,664.0
26431,886.0
26432,119.0
26433,515.0
26434,938.0
26435,849.0
26436,278.0
26437,419.0
26438,820.0
26439,160.0
26440,353.0
26441,594.0
26442,245.0
26443,966.0
26444,66.0
26445,633.0
26446,599.0
26447,984.0
26448,727.0
26449,471.0
26450,139.0
26451,850.0
26452,773.0
26453,0.0
26454,795.0
26455,575.0
26456,912.0
26457,84.0
26458,66.0
26459,62.0
26460,361.0
26461,73.0
26462,663.0
26463,687.0
26464,879.0
26465,292.0
26466,612.0
26467,241.0
26468,597.0
26469,133.0
26470,599.0
26471,633.0
26472,75.0
26473,920.0
26474,467.0
26475,609.0
26476,409.0
26477,494.0
26478,50.0
26479,373.0
26480,229.0
26481,457.0
26482,312.0
26483,214.0
26484,905.0
26485,899.0
26486,389.0
26487,920.0
26488,342.0
26489,879.0
26490,237.0
26491,693.0
26492,774.0
26493,149.0
26494,72.0
26495,987.0
26496,603.0
26497,868.0
26498,523.0
26499,809.0
26500,844.0
26501,579.0
26502,311.0
26503,582.0
26504,302.0
26505,674.0
26506,557.0
26507,35.0
26508,298.0
26509,541.0
26510,587.0
26511,409.0
26512,315.0
26513,848.0
26514,692.0
26515,300.0
26516,609.0
26517,821.0
26518,930.0
26519,720.0
26520,265.0
26521,595.0
26522,668.0
26523,549.0
26524,19.0
26525,744.0
26526,18.0
26527,924.0
26528,536.0
26529,66.0
26530,868.0
26531,396.0
26532,169.0
26533,323.0
26534,839.0
26535,484.0
26536,7.0
26537,257.0
26538,222.0
26539,811.0
26540,791.0
26541,84.0
26542,836.0
26543,568.0
26544,738.0
26545,472.0
26546,395.0
26547,775.0
26548,407.0
26549,276.0
26550,594.0
26551,884.0
26552,143.0
26553,664.0
26554,159.0
26555,262.0
26556,346.0
26557,546.0
26558,79.0
26559,971.0
26560,888.0
26561,788.0
26562,978.0
26563,518.0
26564,607.0
26565,482.0
26566,501.0
26567,570.0
26568,459.0
26569,714.0
26570,166.0
26571,499.0
26572,549.0
26573,280.0
26574,429.0
26575,600.0
26576,52.0
26577,261.0
26578,594.0
26579,504.0
26580,479.0
26581,749.0
26582,421.0
26583,506.0
26584,607.0
26585,617.0
26586,0.0
26587,1.0
26588,896.0
26589,878.0
26590,533.0
26591,162.0
26592,756.0
26593,275.0
26594,798.0
26595,714.0
26596,920.0
26597,685.0
26598,753.0
26599,579.0
26600,837.0
26601,783.0
26602,147.0
26603,615.0
26604,665.0
26605,649.0
26606,211.0
26607,272.0
26608,485.0
26609,679.0
26610,172.0
26611,256.0
26612,755.0
26613,563.0
26614,975.0
26615,336.0
26616,686.0
26617,894.0
26618,255.0
26619,270.0
26620,127.0
26621,677.0
26622,526.0
26623,16.0
26624,636.0
26625,107.0
26626,422.0
26627,937.0
26628,182.0
26629,2.0
26630,664.0
26631,921.0
26632,844.0
26633,760.0
26634,610.0
26635,63.0
26636,833.0
26637,21.0
26638,973.0
26639,107.0
26640,268.0
26641,858.0
26642,841.0
26643,405.0
26644,635.0
26645,612.0
26646,680.0
26647,232.0
26648,624.0
26649,892.0
26650,340.0
26651,844.0
26652,650.0
26653,211.0
26654,109.0
26655,36.0
26656,27.0
26657,134.0
26658,950.0
26659,825.0
26660,280.0
26661,351.0
26662,435.0
26663,143.0
26664,139.0
26665,227.0
26666,338.0
26667,577.0
26668,725.0
26669,807.0
26670,489.0
26671,832.0
26672,106.0
26673,378.0
26674,561.0
26675,609.0
26676,448.0
26677,11.0
26678,549.0
26679,648.0
26680,814.0
26681,585.0
26682,740.0
26683,562.0
26684,72.0
26685,831.0
26686,866.0
26687,142.0
26688,136.0
26689,100.0
26690,573.0
26691,619.0
26692,413.0
26693,63.0
26694,740.0
26695,784.0
26696,913.0
26697,317.0
26698,273.0
26699,517.0
26700,458.0
26701,561.0
26702,367.0
26703,795.0
26704,831.0
26705,854.0
26706,955.0
26707,399.0
26708,934.0
26709,400.0
26710,948.0
26711,91.0
26712,955.0
26713,400.0
26714,858.0
26715,292.0
26716,359.0
26717,427.0
26718,53.0
26719,710.0
26720,117.0
26721,384.0
26722,617.0
26723,966.0
26724,355.0
26725,513.0
26726,192.0
26727,491.0
26728,177.0
26729,599.0
26730,386.0
26731,707.0
26732,214.0
26733,270.0
26734,660.0
26735,685.0
26736,223.0
26737,682.0
26738,468.0
26739,150.0
26740,168.0
26741,940.0
26742,511.0
26743,219.0
26744,357.0
26745,504.0
26746,826.0
26747,322.0
26748,951.0
26749,548.0
26750,199.0
26751,133.0
26752,517.0
26753,300.0
26754,174.0
26755,718.0
26756,667.0
26757,966.0
26758,252.0
26759,9.0
26760,795.0
26761,218.0
26762,579.0
26763,940.0
26764,6.0
26765,736.0
26766,963.0
26767,938.0
26768,338.0
26769,44.0
26770,78.0
26771,144.0
26772,812.0
26773,207.0
26774,163.0
26775,62.0
26776,207.0
26777,620.0
26778,26.0
26779,672.0
26780,577.0
26781,126.0
26782,873.0
26783,395.0
26784,667.0
26785,860.0
26786,829.0
26787,698.0
26788,379.0
26789,399.0
26790,272.0
26791,215.0
26792,776.0
26793,319.0
26794,494.0
26795,790.0
26796,458.0
26797,995.0
26798,89.0
26799,26.0
26800,788.0
26801,165.0
26802,73.0
26803,740.0
26804,852.0
26805,783.0
26806,702.0
26807,995.0
26808,172.0
26809,90.0
26810,202.0
26811,462.0
26812,497.0
26813,552.0
26814,149.0
26815,666.0
26816,384.0
26817,595.0
26818,579.0
26819,916.0
26820,597.0
26821,21.0
26822,793.0
26823,311.0
26824,367.0
26825,300.0
26826,191.0
26827,259.0
26828,708.0
26829,546.0
26830,396.0
26831,442.0
26832,751.0
26833,11.0
26834,163.0
26835,798.0
26836,692.0
26837,433.0
26838,382.0
26839,61.0
26840,710.0
26841,874.0
26842,678.0
26843,173.0
26844,0.0
26845,234.0
26846,245.0
26847,625.0
26848,384.0
26849,295.0
26850,625.0
26851,146.0
26852,75.0
26853,332.0
26854,312.0
26855,298.0
26856,341.0
26857,135.0
26858,604.0
26859,497.0
26860,197.0
26861,750.0
26862,16.0
26863,755.0
26864,746.0
26865,201.0
26866,449.0
26867,54.0
26868,509.0
26869,859.0
26870,400.0
26871,115.0
26872,801.0
26873,67.0
26874,70.0
26875,102.0
26876,783.0
26877,775.0
26878,184.0
26879,223.0
26880,51.0
26881,785.0
26882,156.0
26883,78.0
26884,158.0
26885,223.0
26886,286.0
26887,368.0
26888,716.0
26889,212.0
26890,800.0
26891,510.0
26892,809.0
26893,77.0
26894,59.0
26895,363.0
26896,728.0
26897,479.0
26898,600.0
26899,581.0
26900,830.0
26901,413.0
26902,34.0
26903,498.0
26904,450.0
26905,442.0
26906,134.0
26907,459.0
26908,392.0
26909,57.0
26910,967.0
26911,15.0
26912,62.0
26913,118.0
26914,653.0
26915,874.0
26916,157.0
26917,187.0
26918,885.0
26919,111.0
26920,900.0
26921,639.0
26922,405.0
26923,679.0
26924,157.0
26925,703.0
26926,201.0
26927,279.0
26928,216.0
26929,440.0
26930,472.0
26931,746.0
26932,954.0
26933,741.0
26934,286.0
26935,217.0
26936,376.0
26937,54.0
26938,791.0
26939,14.0
26940,891.0
26941,958.0
26942,364.0
26943,489.0
26944,610.0
26945,941.0
26946,767.0
26947,577.0
26948,450.0
26949,219.0
26950,720.0
26951,785.0
26952,201.0
26953,52.0
26954,73.0
26955,345.0
26956,802.0
26957,401.0
26958,490.0
26959,225.0
26960,355.0
26961,77.0
26962,456.0
26963,785.0
26964,497.0
26965,579.0
26966,127.0
26967,679.0
26968,884.0
26969,965.0
26970,722.0
26971,456.0
26972,796.0
26973,431.0
26974,338.0
26975,391.0
26976,584.0
26977,823.0
26978,326.0
26979,523.0
26980,653.0
26981,711.0
26982,868.0
26983,67.0
26984,264.0
26985,422.0
26986,488.0
26987,858.0
26988,606.0
26989,292.0
26990,801.0
26991,486.0
26992,317.0
26993,415.0
26994,595.0
26995,298.0
26996,743.0
26997,174.0
26998,167.0
26999,776.0
27000,119.0
27001,287.0
27002,462.0
27003,898.0
27004,271.0
27005,830.0
27006,611.0
27007,943.0
27008,918.0
27009,46.0
27010,807.0
27011,433.0
27012,246.0
27013,993.0
27014,574.0
27015,762.0
27016,244.0
27017,368.0
27018,517.0
27019,923.0
27020,641.0
27021,522.0
27022,389.0
27023,411.0
27024,761.0
27025,530.0
27026,858.0
27027,22.0
27028,880.0
27029,915.0
27030,184.0
27031,956.0
27032,471.0
27033,170.0
27034,983.0
27035,431.0
27036,814.0
27037,979.0
27038,489.0
27039,120.0
27040,122.0
27041,203.0
27042,628.0
27043,970.0
27044,193.0
27045,422.0
27046,763.0
27047,84.0
27048,942.0
27049,34.0
27050,194.0
27051,487.0
27052,826.0
27053,19.0
27054,203.0
27055,659.0
27056,715.0
27057,962.0
27058,900.0
27059,148.0
27060,81.0
27061,25.0
27062,252.0
27063,602.0
27064,233.0
27065,807.0
27066,991.0
27067,247.0
27068,961.0
27069,468.0
27070,91.0
27071,863.0
27072,915.0
27073,571.0
27074,177.0
27075,944.0
27076,814.0
27077,833.0
27078,582.0
27079,175.0
27080,155.0
27081,776.0
27082,457.0
27083,459.0
27084,74.0
27085,928.0
27086,855.0
27087,42.0
27088,903.0
27089,79.0
27090,527.0
27091,697.0
27092,391.0
27093,540.0
27094,219.0
27095,975.0
27096,269.0
27097,193.0
27098,605.0
27099,754.0
27100,567.0
27101,314.0
27102,558.0
27103,786.0
27104,44.0
27105,563.0
27106,448.0
27107,622.0
27108,435.0
27109,886.0
27110,739.0
27111,326.0
27112,560.0
27113,885.0
27114,976.0
27115,999.0
27116,388.0
27117,815.0
27118,676.0
27119,697.0
27120,688.0
27121,243.0
27122,928.0
27123,0.0
27124,143.0
27125,120.0
27126,49.0
27127,742.0
27128,924.0
27129,156.0
27130,62.0
27131,581.0
27132,278.0
27133,869.0
27134,5.0
27135,673.0
27136,256.0
27137,937.0
27138,980.0
27139,198.0
27140,825.0
27141,296.0
27142,464.0
27143,48.0
27144,75.0
27145,753.0
27146,457.0
27147,986.0
27148,941.0
27149,749.0
27150,266.0
27151,909.0
27152,514.0
27153,441.0
27154,445.0
27155,529.0
27156,576.0
27157,457.0
27158,394.0
27159,803.0
27160,67.0
27161,43.0
27162,905.0
27163,427.0
27164,68.0
27165,52.0
27166,482.0
27167,635.0
27168,733.0
27169,831.0
27170,398.0
27171,986.0
27172,702.0
27173,982.0
27174,195.0
27175,922.0
27176,787.0
27177,998.0
27178,488.0
27179,337.0
27180,623.0
27181,437.0
27182,741.0
27183,34.0
27184,173.0
27185,847.0
27186,39.0
27187,199.0
27188,201.0
27189,715.0
27190,885.0
27191,447.0
27192,290.0
27193,583.0
27194,963.0
27195,291.0
27196,595.0
27197,629.0
27198,52.0
27199,473.0
27200,175.0
27201,765.0
27202,924.0
27203,994.0
27204,921.0
27205,818.0
27206,355.0
27207,531.0
27208,263.0
27209,723.0
27210,782.0
27211,920.0
27212,477.0
27213,868.0
27214,833.0
27215,551.0
27216,193.0
27217,261.0
27218,2.0
27219,539.0
27220,377.0
27221,591.0
27222,881.0
27223,966.0
27224,731.0
27225,506.0
27226,676.0
27227,631.0
27228,428.0
27229,57.0
27230,697.0
27231,527.0
27232,62.0
27233,845.0
27234,145.0
27235,272.0
27236,628.0
27237,297.0
27238,653.0
27239,833.0
27240,390.0
27241,590.0
27242,377.0
27243,797.0
27244,915.0
27245,502.0
27246,597.0
27247,723.0
27248,934.0
27249,257.0
27250,376.0
27251,840.0
27252,809.0
27253,11.0
27254,899.0
27255,879.0
27256,782.0
27257,687.0
27258,999.0
27259,591.0
27260,272.0
27261,704.0
27262,279.0
27263,539.0
27264,249.0
27265,250.0
27266,419.0
27267,600.0
27268,264.0
27269,704.0
27270,833.0
27271,524.0
27272,976.0
27273,873.0
27274,760.0
27275,162.0
27276,858.0
27277,534.0
27278,507.0
27279,393.0
27280,196.0
27281,65.0
27282,301.0
27283,628.0
27284,933.0
27285,164.0
27286,438.0
27287,694.0
27288,894.0
27289,488.0
27290,907.0
27291,730.0
27292,302.0
27293,291.0
27294,811.0
27295,79.0
27296,918.0
27297,44.0
27298,281.0
27299,802.0
27300,612.0
27301,187.0
27302,317.0
27303,954.0
27304,687.0
27305,994.0
27306,275.0
27307,380.0
27308,791.0
27309,802.0
27310,131.0
27311,62.0
27312,586.0
27313,484.0
27314,590.0
27315,681.0
27316,173.0
27317,669.0
27318,530.0
27319,127.0
27320,648.0
27321,307.0
27322,939.0
27323,812.0
27324,402.0
27325,80.0
27326,649.0
27327,496.0
27328,260.0
27329,583.0
27330,442.0
27331,24.0
27332,633.0
27333,289.0
27334,347.0
27335,628.0
27336,15.0
27337,257.0
27338,868.0
27339,96.0
27340,84.0
27341,933.0
27342,294.0
27343,531.0
27344,333.0
27345,410.0
27346,865.0
27347,601.0
27348,764.0
27349,998.0
27350,98.0
27351,417.0
27352,752.0
27353,890.0
27354,291.0
27355,600.0
27356,429.0
27357,195.0
27358,474.0
27359,565.0
27360,682.0
27361,363.0
27362,510.0
27363,790.0
27364,463.0
27365,586.0
27366,893.0
27367,578.0
27368,946.0
27369,719.0
27370,654.0
27371,566.0
27372,245.0
27373,616.0
27374,733.0
27375,470.0
27376,217.0
27377,672.0
27378,543.0
27379,271.0
27380,709.0
27381,925.0
27382,648.0
27383,926.0
27384,893.0
27385,911.0
27386,890.0
27387,625.0
27388,277.0
27389,474.0
27390,361.0
27391,263.0
27392,635.0
27393,444.0
27394,920.0
27395,14.0
27396,304.0
27397,289.0
27398,623.0
27399,38.0
27400,474.0
27401,442.0
27402,841.0
27403,27.0
27404,580.0
27405,878.0
27406,653.0
27407,639.0
27408,511.0
27409,52.0
27410,381.0
27411,43.0
27412,351.0
27413,293.0
27414,974.0
27415,506.0
27416,203.0
27417,689.0
27418,77.0
27419,951.0
27420,517.0
27421,202.0
27422,258.0
27423,469.0
27424,400.0
27425,930.0
27426,372.0
27427,216.0
27428,291.0
27429,667.0
27430,489.0
27431,186.0
27432,17.0
27433,378.0
27434,603.0
27435,914.0
27436,704.0
27437,914.0
27438,869.0
27439,331.0
27440,142.0
27441,860.0
27442,268.0
27443,263.0
27444,986.0
27445,66.0
27446,197.0
27447,157.0
27448,488.0
27449,154.0
27450,652.0
27451,54.0
27452,554.0
27453,853.0
27454,500.0
27455,132.0
27456,426.0
27457,675.0
27458,571.0
27459,320.0
27460,30.0
27461,70.0
27462,799.0
27463,843.0
27464,293.0
27465,212.0
27466,101.0
27467,930.0
27468,852.0
27469,173.0
27470,26.0
27471,173.0
27472,938.0
27473,339.0
27474,487.0
27475,865.0
27476,267.0
27477,98.0
27478,993.0
27479,92.0
27480,851.0
27481,782.0
27482,79.0
27483,975.0
27484,368.0
27485,155.0
27486,156.0
27487,200.0
27488,41.0
27489,817.0
27490,649.0
27491,361.0
27492,273.0
27493,304.0
27494,853.0
27495,92.0
27496,93.0
27497,891.0
27498,53.0
27499,612.0
27500,671.0
27501,444.0
27502,855.0
27503,733.0
27504,81.0
27505,691.0
27506,277.0
27507,54.0
27508,386.0
27509,727.0
27510,818.0
27511,394.0
27512,145.0
27513,398.0
27514,755.0
27515,706.0
27516,346.0
27517,977.0
27518,142.0
27519,718.0
27520,953.0
27521,32.0
27522,879.0
27523,778.0
27524,544.0
27525,625.0
27526,74.0
27527,114.0
27528,724.0
27529,406.0
27530,686.0
27531,131.0
27532,793.0
27533,942.0
27534,611.0
27535,703.0
27536,86.0
27537,964.0
27538,85.0
27539,64.0
27540,334.0
27541,183.0
27542,609.0
27543,66.0
27544,610.0
27545,65.0
27546,701.0
27547,82.0
27548,344.0
27549,1.0
27550,544.0
27551,756.0
27552,97.0
27553,306.0
27554,813.0
27555,536.0
27556,232.0
27557,965.0
27558,874.0
27559,258.0
27560,306.0
27561,336.0
27562,676.0
27563,701.0
27564,678.0
27565,524.0
27566,321.0
27567,654.0
27568,90.0
27569,757.0
27570,637.0
27571,464.0
27572,485.0
27573,422.0
27574,997.0
27575,250.0
27576,3.0
27577,459.0
27578,914.0
27579,174.0
27580,259.0
27581,475.0
27582,218.0
27583,550.0
27584,593.0
27585,683.0
27586,576.0
27587,629.0
27588,705.0
27589,810.0
27590,914.0
27591,494.0
27592,514.0
27593,670.0
27594,986.0
27595,162.0
27596,492.0
27597,883.0
27598,79.0
27599,942.0
27600,353.0
27601,822.0
27602,375.0
27603,786.0
27604,940.0
27605,647.0
27606,488.0
27607,133.0
27608,310.0
27609,833.0
27610,109.0
27611,925.0
27612,762.0
27613,780.0
27614,862.0
27615,423.0
27616,819.0
27617,534.0
27618,259.0
27619,446.0
27620,107.0
27621,418.0
27622,489.0
27623,552.0
27624,406.0
27625,892.0
27626,523.0
27627,961.0
27628,605.0
27629,381.0
27630,711.0
27631,545.0
27632,847.0
27633,576.0
27634,860.0
27635,983.0
27636,166.0
27637,991.0
27638,229.0
27639,61.0
27640,961.0
27641,228.0
27642,726.0
27643,446.0
27644,175.0
27645,874.0
27646,806.0
27647,104.0
27648,232.0
27649,210.0
27650,916.0
27651,596.0
27652,358.0
27653,328.0
27654,431.0
27655,8.0
27656,680.0
27657,439.0
27658,58.0
27659,69.0
27660,891.0
27661,70.0
27662,871.0
27663,441.0
27664,87.0
27665,626.0
27666,463.0
27667,476.0
27668,787.0
27669,572.0
27670,155.0
27671,352.0
27672,516.0
27673,784.0
27674,477.0
27675,533.0
27676,757.0
27677,394.0
27678,8.0
27679,292.0
27680,882.0
27681,27.0
27682,681.0
27683,24.0
27684,837.0
27685,875.0
27686,622.0
27687,121.0
27688,360.0
27689,379.0
27690,343.0
27691,464.0
27692,230.0
27693,665.0
27694,759.0
27695,150.0
27696,956.0
27697,282.0
27698,242.0
27699,48.0
27700,28.0
27701,419.0
27702,838.0
27703,228.0
27704,744.0
27705,625.0
27706,335.0
27707,467.0
27708,533.0
27709,805.0
27710,172.0
27711,62.0
27712,600.0
27713,703.0
27714,33.0
27715,94.0
27716,682.0
27717,334.0
27718,972.0
27719,433.0
27720,882.0
27721,254.0
27722,882.0
27723,736.0
27724,824.0
27725,703.0
27726,999.0
27727,902.0
27728,412.0
27729,157.0
27730,166.0
27731,693.0
27732,284.0
27733,243.0
27734,278.0
27735,444.0
27736,422.0
27737,13.0
27738,34.0
27739,244.0
27740,544.0
27741,70.0
27742,127.0
27743,323.0
27744,788.0
27745,159.0
27746,270.0
27747,493.0
27748,195.0
27749,456.0
27750,450.0
27751,261.0
27752,31.0
27753,766.0
27754,849.0
27755,810.0
27756,802.0
27757,761.0
27758,593.0
27759,906.0
27760,292.0
27761,89.0
27762,249.0
27763,638.0
27764,134.0
27765,265.0
27766,155.0
27767,788.0
27768,811.0
27769,938.0
27770,414.0
27771,281.0
27772,18.0
27773,688.0
27774,57.0
27775,182.0
27776,937.0
27777,144.0
27778,235.0
27779,521.0
27780,387.0
27781,756.0
27782,914.0
27783,987.0
27784,173.0
27785,418.0
27786,356.0
27787,832.0
27788,932.0
27789,760.0
27790,10.0
27791,173.0
27792,810.0
